C0228355	Central Lateral Nucleus
C1761575	Entire central lateral nucleus of thalamus
C2337265	Left central lateral nucleus
C2337742	Right central lateral nucleus
C1284630	Entire dorsomedial nucleus of thalamus
C0228330	Structure of pars parvocellularis of dorsomedial nucleus of thalamus
C2322617	Parvicellular part of right medial dorsal nucleus
C2334939	Parvicellular part of left medial dorsal nucleus
C1289593	Entire pars parvocellularis of dorsomedial nucleus of thalamus
C0228331	Structure of pars magnocellularis of dorsomedial nucleus of thalamus
C2322904	Magnocellular part of left medial dorsal nucleus
C2327671	Magnocellular part of right medial dorsal nucleus
C1289594	Entire pars magnocellularis of dorsomedial nucleus of thalamus
C0228332	Structure of pars paralaminaris of dorsomedial nucleus of thalamus
C2322716	Paralaminar part of left medial dorsal nucleus
C2337174	Paralaminar part of right medial dorsal nucleus
C1289595	Entire pars paralaminaris of dorsomedial nucleus of thalamus
C2330583	Medial nuclear group of left thalamus
C2332065	Medial nuclear group of right thalamus
C0458301	Entire submedial nucleus of thalamus
C1761573	Entire paracentral nucleus of thalamus
C1761574	Entire parafascicular nucleus of thalamus
C1761575	Entire central lateral nucleus of thalamus
C1284629	Entire medial nuclear group of thalamus
C0228330	Structure of pars parvocellularis of dorsomedial nucleus of thalamus
C0228331	Structure of pars magnocellularis of dorsomedial nucleus of thalamus
C0228332	Structure of pars paralaminaris of dorsomedial nucleus of thalamus
C0228333	Ventral Nuclear Group
C0175276	Ventral Anterior Thalamic Nucleus
C0228334	Structure of pars parvocellularis of ventral anterior nucleus of thalamus
C2326830	Parvicellular part of right ventral anterior nucleus
C2334815	Parvicellular part of left ventral anterior nucleus
C1289596	Entire pars parvocellularis of ventral anterior nucleus of thalamus
C0228335	Structure of pars magnocellularis of ventral anterior nucleus of thalamus
C2333406	Magnocellular part of right ventral anterior nucleus
C2339769	Magnocellular part of left ventral anterior nucleus
C1289597	Entire pars magnocellularis of ventral anterior nucleus of thalamus
C1284632	Entire ventral anterior nucleus
C1761580	Entire ventral anterior nucleus of thalamus
C0228334	Structure of pars parvocellularis of ventral anterior nucleus of thalamus
C0228335	Structure of pars magnocellularis of ventral anterior nucleus of thalamus
C2335197	Left ventral anterior nucleus
C2338193	Right ventral anterior nucleus
C0175286	Oral part of ventral posterolateral nucleus
C2330994	Oral part of left ventral posterolateral nucleus
C2334222	Oral part of right ventral posterolateral nucleus
C0228336	Ventral Posterior Nucleus
C2330065	Right ventral posterior nucleus
C2337732	Left ventral posterior nucleus
C0175291	Structure of ventral posterior inferior nucleus
C2325083	Left ventral posteroinferior nucleus
C2326879	Right ventral posteroinferior nucleus
C1289600	Entire ventral posterior inferior nucleus
C0228337	Ventral Posterolateral Nucleus
C2329805	Left ventral posterolateral nucleus
C2331478	Right ventral posterolateral nucleus
C0175286	Oral part of ventral posterolateral nucleus
C1289598	Entire ventral posterolateral nucleus of thalamus
C0752056	Structure of ventral posteromedial nucleus of thalamus
C2327538	Right ventral posteromedial nucleus
C2340483	Left ventral posteromedial nucleus
C1289599	Entire ventral posteromedial nucleus of thalamus
C1284633	Entire ventral posterior nucleus of thalamus
C1289598	Entire ventral posterolateral nucleus of thalamus
C1289599	Entire ventral posteromedial nucleus of thalamus
C1289600	Entire ventral posterior inferior nucleus
C2333218	Ventral nuclear group of right thalamus
C2337376	Ventral nuclear group of left thalamus
C0175291	Structure of ventral posterior inferior nucleus
C0228339	Ventral Lateral Thalamic Nucleus
C2323686	Right ventral lateral nucleus
C2334110	Left ventral lateral nucleus
C1289601	Entire ventral lateral nucleus of thalamus
C1284631	Entire ventral nuclear group of thalamus
C1761579	Entire nucleus of ventral nuclear group of thalamus
C0175286	Oral part of ventral posterolateral nucleus
C1284633	Entire ventral posterior nucleus of thalamus
C1289601	Entire ventral lateral nucleus of thalamus
C1761580	Entire ventral anterior nucleus of thalamus
C0228340	Lateral Nuclear Group
C0152347	Pulvinar structure
C2330157	Left pulvinar
C2340510	Right pulvinar
C0228343	Structure of posterior tubercle of thalamus
C1289602	Entire posterior tubercle of thalamus
C0228344	Structure of medial part of pulvinar
C2323167	Right medial pulvinar nucleus
C2331707	Left medial pulvinar nucleus
C1289603	Entire medial part of pulvinar
C0228345	Structure of lateral part of pulvinar
C2324931	Right lateral pulvinar nucleus
C2338550	Left lateral pulvinar nucleus
C1289604	Entire lateral part of pulvinar
C0228346	Structure of inferior part of pulvinar
C2323020	Right inferior pulvinar nucleus
C2329895	Left inferior pulvinar nucleus
C1289605	Entire inferior part of pulvinar
C1281005	Entire pulvinar
C0228341	Lateral posterior nucleus of thalamus
C1761578	Entire lateral posterior nucleus of thalamus
C2328617	Left lateral posterior nucleus
C2334836	Right lateral posterior nucleus
C0228342	Lateral Dorsal Nucleus
C1761577	Entire lateral dorsal nucleus of thalamus
C2329417	Left lateral dorsal nucleus
C2335392	Right lateral dorsal nucleus
C2338919	Lateral nuclear group of right thalamus
C2340091	Lateral nuclear group of left thalamus
C1284634	Entire lateral nuclear group of thalamus
C1761576	Entire nucleus of lateral nuclear group of thalamus
C0152347	Pulvinar structure
C1281005	Entire pulvinar
C1761577	Entire lateral dorsal nucleus of thalamus
C1761578	Entire lateral posterior nucleus of thalamus
C0228349	Intralaminar Nuclear Group
C0228351	Centromedian Thalamic Nucleus
C1761571	Entire centromedian nucleus of thalamus
C2336486	Left centromedian nucleus
C2338296	Right centromedian nucleus
C0228352	Parafascicular Thalamic Nucleus
C0228354	Paracentral Thalamic Nucleus
C0228355	Central Lateral Nucleus
C0920328	Central Medial Thalamic Nucleus
C1761572	Entire central medial nucleus of thalamus
C2326153	Intralaminar nuclear group of right thalamus
C2337362	Intralaminar nuclear group of left thalamus
C0752053	Central Dorsal Nucleus
C1827278	Entire central dorsal nucleus of thalamus
C2331922	Right central dorsal nucleus
C2333504	Left central dorsal nucleus
C1284638	Entire intralaminar nuclear group of thalamus
C1761570	Entire nucleus of intralaminar nuclear group of thalamus
C0228349	Intralaminar Nuclear Group
C1761571	Entire centromedian nucleus of thalamus
C1761572	Entire central medial nucleus of thalamus
C1761573	Entire paracentral nucleus of thalamus
C1761574	Entire parafascicular nucleus of thalamus
C1761575	Entire central lateral nucleus of thalamus
C1827278	Entire central dorsal nucleus of thalamus
C0228354	Paracentral Thalamic Nucleus
C1744590	Structure of thalamic reticular nucleus
C0228357	Entire thalamic reticular nucleus
C1761570	Entire nucleus of intralaminar nuclear group of thalamus
C1761585	Entire nucleus of midline nuclear group of thalamus
C2330735	Left thalamic reticular nucleus
C2338861	Right thalamic reticular nucleus
C0152346	Structure of suprageniculate nucleus
C0175253	Structure of paraventricular nucleus of thalamus
C0175256	Subfascicular nucleus
C0175276	Ventral Anterior Thalamic Nucleus
C0175299	Structure of limitans nucleus
C0175301	Submedial Nucleus
C0228326	Structure of rhomboidal nucleus of thalamus
C0228327	Reuniens Thalamic Nucleus
C0228336	Ventral Posterior Nucleus
C0228339	Ventral Lateral Thalamic Nucleus
C0228341	Lateral posterior nucleus of thalamus
C0228342	Lateral Dorsal Nucleus
C0262315	Posterior Nucleus of Thalamus
C1761586	Entire nucleus of thalamus
C0228329	Medial Dorsal Nucleus
C0228357	Entire thalamic reticular nucleus
C1284630	Entire dorsomedial nucleus of thalamus
C1761570	Entire nucleus of intralaminar nuclear group of thalamus
C1761576	Entire nucleus of lateral nuclear group of thalamus
C1761579	Entire nucleus of ventral nuclear group of thalamus
C1761581	Entire nucleus of anterior nuclear group of thalamus
C1761585	Entire nucleus of midline nuclear group of thalamus
C1827261	Entire nucleus of posterior nuclear group of thalamus
C0086526	Lateral geniculate complex
C0086596	Medial geniculate body
C0152347	Pulvinar structure
C0175263	Rostral Intralaminar Nuclei
C2327758	Right rostral intralaminar nuclear group
C2338822	Left rostral intralaminar nuclear group
C0175291	Structure of ventral posterior inferior nucleus
C0175292	lateral geniculate nucleus
C2326924	Dorsal nucleus of right lateral geniculate body
C2331705	Parvocellular layer of dorsal nucleus of lateral geniculate body
C2331954	Magnocellular layer of dorsal nucleus of lateral geniculate body
C2335147	Koniocellular layer of dorsal nucleus of lateral geniculate body
C2336593	Dorsal nucleus of left lateral geniculate body
C0175293	Pregeniculate nucleus
C2326661	Ventral nucleus of left lateral geniculate body
C2339702	Ventral nucleus of right lateral geniculate body
C0175294	Dorsal nucleus of medial geniculate body
C2324155	Dorsal nucleus of left medial geniculate body
C2335571	Dorsal nucleus of right medial geniculate body
C0175295	Ventral nucleus of medial geniculate body
C2329002	Ventral nucleus of left medial geniculate body
C2331424	Ventral nucleus of right medial geniculate body
C0175296	Magnocellular nucleus of medial geniculate body
C2328887	Magnocellular nucleus of right medial geniculate body
C2339489	Magnocellular nucleus of left medial geniculate body
C0228318	Anterodorsal nucleus of thalamus
C0228319	Anteromedial Nucleus
C0228337	Ventral Posterolateral Nucleus
C0228344	Structure of medial part of pulvinar
C0228345	Structure of lateral part of pulvinar
C0228346	Structure of inferior part of pulvinar
C0228351	Centromedian Thalamic Nucleus
C0228352	Parafascicular Thalamic Nucleus
C0228354	Paracentral Thalamic Nucleus
C0228355	Central Lateral Nucleus
C0262299	Oral Pulvinar Nucleus
C2326515	Right oral pulvinar nucleus
C2327536	Left oral pulvinar nucleus
C0752050	Anteroventral Thalamic Nucleus
C0752053	Central Dorsal Nucleus
C0752056	Structure of ventral posteromedial nucleus of thalamus
C0920328	Central Medial Thalamic Nucleus
C2323957	Basal ventral medial nucleus of thalamus
C2326654	Posterior ventrolateral nucleus of thalamus
C2327448	Principal anterior nucleus
C2333481	Left principal anterior nucleus
C2334340	Right principal anterior nucleus
C2327960	Principal ventral medial nucleus of thalamus
C2329202	Ventral posterior internal nucleus of thalamus
C2335847	Ventral paraventricular nucleus of thalamus
C2336338	Medial nucleus of medial dorsal nucleus of thalamus
C2338228	Ventral posterior parvocellular nucleus of thalamus
C2338556	Dorsal paraventricular nucleus of thalamus
C2339959	Anterior ventrolateral nucleus of thalamus
C2340195	Ventral intermediate nucleus of thalamus
C3495611	Medial ventral nucleus of thalamus
C0017405	Geniculate body structure
C0086526	Lateral geniculate complex
C0086596	Medial geniculate body
C0152346	Structure of suprageniculate nucleus
C0152347	Pulvinar structure
C0152349	Subthalamic structure
C0152350	Structure of zona incerta
C2335239	Right zona incerta
C2339447	Left zona incerta
C1289613	Entire zona incerta
C0152355	Structure of subthalamic nucleus
C2334352	Right subthalamic nucleus
C2337820	Left subthalamic nucleus
C0152351	Structure of nucleus of the tegmented field of Forel
C2337371	Left nucleus of field H
C2338865	Right nucleus of field H
C1267732	Entire nucleus of the tegmented field of Forel
C0228359	Structure of endopeduncular nucleus
C1267733	Entire endopeduncular nucleus
C1281060	Entire subthalamic nucleus
C1267732	Entire nucleus of the tegmented field of Forel
C1267733	Entire endopeduncular nucleus
C1284083	Entire luys' nucleus
C1709368	Oval Subthalamic Nucleus
C0228359	Structure of endopeduncular nucleus
C0152351	Structure of nucleus of the tegmented field of Forel
C0152354	Structure of subthalamic fasciculus
C0152352	Structure of ansa lenticularis
C2331716	Right ansa lenticularis
C2332676	Left ansa lenticularis
C0228358	Nucleus of Ansa Lenticularis
C2324347	Right nucleus of ansa lenticularis
C2334630	Left nucleus of ansa lenticularis
C1267734	Entire ansa lenticularis
C0152353	Structure of lenticular fasciculus
C2335019	Right lenticular fasciculus of telencephalon
C2338872	Left lenticular fasciculus of telencephalon
C1267735	Entire lenticular fasciculus
C0228360	Structure of Forel's H2 bundle
C2331433	Right field H2
C2338792	Left field H2
C1267736	Entire Forel's H2 bundle
C1289614	Entire subthalamic fasciculus
C1267734	Entire ansa lenticularis
C1267735	Entire lenticular fasciculus
C1267736	Entire Forel's H2 bundle
C0152356	Structure of thalamic fasciculus
C2336286	Right field H1
C2340090	Left field H1
C1289612	Entire thalamic fasciculus
C0392909	Structure of prerubral area
C2326241	Right field H
C2339573	Left field H
C1289611	Entire prerubral area
C1281067	Entire subthalamus
C2317530	Structure of subthalamic nucleus of Luy
C1284083	Entire luys' nucleus
C0152350	Structure of zona incerta
C0152351	Structure of nucleus of the tegmented field of Forel
C0152352	Structure of ansa lenticularis
C0152353	Structure of lenticular fasciculus
C0152354	Structure of subthalamic fasciculus
C0152355	Structure of subthalamic nucleus
C0152356	Structure of thalamic fasciculus
C0175253	Structure of paraventricular nucleus of thalamus
C0175276	Ventral Anterior Thalamic Nucleus
C0175291	Structure of ventral posterior inferior nucleus
C0175299	Structure of limitans nucleus
C0228315	Anterior region of thalamus
C0228316	Anterior Nuclear Group
C0228317	Structure of anterior tubercle of thalamus
C1289587	Entire anterior tubercle of thalamus
C0458272	Entire anterior part of thalamus
C1284625	Entire anterior region of thalamus
C0228316	Anterior Nuclear Group
C0228317	Structure of anterior tubercle of thalamus
C0228318	Anterodorsal nucleus of thalamus
C0228319	Anteromedial Nucleus
C0228321	Stria medullaris
C2330200	Left stria medullaris of thalamus
